Iter	Fgutabs	k_a	k_e	V_dist	C_rest_1.1	C_rest_1.2	C_rest_1.3	C_rest_1.4	C_rest_1.5	C_rest_1.6	C_rest_1.7	C_rest_1.8	C_rest_1.9	C_rest_1.10	C_rest_1.11	C_rest_1.12	C_rest_1.13	C_rest_1.14	C_rest_1.15	C_rest_1.16	C_rest_1.17	C_rest_1.18	C_rest_1.19	C_rest_1.20	C_rest_1.21	C_rest_1.22	C_rest_1.23	C_rest_1.24	C_rest_1.25
12921	0.6259	0.7834	0.0477	53.1959	1.45594	3.58849	4.96852	5.84135	6.37279	6.67485	6.82322	6.86902	6.84678	6.77981	6.68383	6.56943	6.44375	6.31158	6.17615	6.03959	5.90333	5.76831	5.63515	5.50422	5.37576	5.24992	5.12677	5.00634	4.88862
12922	0.7219	0.7734	0.0533	51.9959	1.69691	4.18505	5.79548	6.81179	7.42656	7.77056	7.93255	7.97279	7.93217	7.8384	7.71026	7.56048	7.39765	7.22756	7.05409	6.87986	6.70659	6.53543	6.3671	6.20206	6.04059	5.88284	5.72888	5.57874	5.43238
12923	0.8179	0.7634	0.0589	50.7959	1.94349	4.79626	6.64317	7.80628	8.50542	8.89054	9.06397	9.09547	9.0326	8.90775	8.74296	8.55322	8.34868	8.13622	7.92046	7.7045	7.4904	7.27951	7.07267	6.87044	6.67312	6.48087	6.29375	6.11176	5.93484
12924	0.9139	0.7534	0.0645	49.5959	2.1961	5.42318	7.51307	8.82664	9.61139	10.037	10.2197	10.2394	10.1504	9.99019	9.78425	9.54997	9.29919	9.03996	8.7777	8.51603	8.25736	8.00326	7.75473	7.51237	7.27653	7.04737	6.82492	6.60916	6.39999
12925	0.9901	0.7434	0.0701	48.3959	2.40703	5.94799	8.242	9.68124	10.536	10.9924	11.1788	11.1834	11.0668	10.8709	10.6242	10.3464	10.0508	9.74648	9.43966	9.13445	8.83356	8.53878	8.25121	7.97152	7.70006	7.43699	7.18231	6.93595	6.69776
12926	0.8941	0.7334	0.0757	47.1959	2.20002	5.44009	7.54008	8.85539	9.63209	10.0405	10.1986	10.1878	10.0644	9.86732	9.6233	9.35074	9.06226	8.76643	8.46907	8.17408	7.88404	7.60061	7.32482	7.05727	6.79827	6.54794	6.30623	6.07304	5.8482
12927	0.7981	0.7234	0.0813	45.9959	1.98855	4.92052	6.82177	8.01076	8.70903	9.0707	9.20289	9.18004	9.05375	8.85982	8.62301	8.36042	8.08371	7.80093	7.51752	7.23709	6.96206	6.69396	6.43374	6.18193	5.9388	5.7044	5.47868	5.26149	5.05263
12928	0.7021	0.7134	0.0869	44.7959	1.77227	4.38838	6.08576	7.14575	7.76502	8.08101	8.1897	8.15808	8.03282	7.84639	7.62135	7.37331	7.113	6.8478	6.5827	6.32106	6.06506	5.81612	5.57507	5.3424	5.11831	4.90282	4.69586	4.49724	4.30676
12929	0.6061	0.7034	0.0925	43.5959	1.55079	3.84266	5.3306	6.25861	6.79807	7.06933	7.15679	7.11963	6.99925	6.8246	6.61583	6.38694	6.1476	5.90445	5.662	5.42327	5.19024	4.96416	4.74577	4.53549	4.33346	4.13968	3.95404	3.77636	3.60641
12930	0.6899	0.6934	0.0981	42.3959	1.79026	4.43918	6.16011	7.2322	7.85249	8.15992	8.25245	8.199	8.04804	7.83355	7.5793	7.30185	7.01268	6.71967	6.42819	6.14182	5.86291	5.59294	5.33276	5.08282	4.84329	4.61412	4.39514	4.18609	3.98666
12931	0.7859	0.6834	0.1037	41.1959	2.06956	5.13541	7.12872	8.36925	9.08379	9.433	9.53065	9.45714	9.26924	9.0069	8.69819	8.36271	8.01407	7.66165	7.31184	6.9689	6.63561	6.31371	6.0042	5.70757	5.42398	5.15333	4.89536	4.64973	4.41601
12932	0.8819	0.6734	0.1093	39.9959	2.35822	5.85598	8.13193	9.54717	10.3589	10.7503	10.8515	10.7549	10.5261	10.2113	9.84324	9.44471	9.03166	8.61506	8.2024	7.79866	7.40711	7.02975	6.66772	6.32156	5.99139	5.67706	5.37821	5.09438	4.82501
12933	0.9779	0.6634	0.1149	38.7959	2.65712	6.60309	9.17294	10.7698	11.6821	12.1162	12.2194	12.0968	11.823	11.4511	11.0186	10.5519	10.0693	9.58363	9.10345	8.63459	8.18078	7.74433	7.32652	6.92793	6.54864	6.1884	5.84676	5.52311	5.21674
12934	0.9261	0.6534	0.1205	37.5959	2.55884	6.36363	8.84386	10.3841	11.2609	11.6729	11.7625	11.6316	11.3532	10.9791	10.5461	10.0802	9.59956	9.11669	8.6402	8.1758	7.72719	7.2966	6.88527	6.49373	6.122	5.76979	5.43657	5.12168	4.82437
12935	0.8301	0.6434	0.1261	36.3959	2.33413	5.80922	8.07679	9.48438	10.283	10.6537	10.727	10.5965	10.3296	9.97432	9.56485	9.12537	8.67287	8.2191	7.77212	7.33726	6.91795	6.51628	6.13337	5.76965	5.42512	5.09944	4.79206	4.5023	4.22941
12936	0.7341	0.6334	0.1317	35.1959	2.10247	5.23667	7.28398	8.55448	9.27313	9.60292	9.66175	9.53474	9.28316	8.95096	8.56952	8.1611	7.74132	7.32106	6.90774	6.50631	6.11993	5.7505	5.39903	5.06588	4.751	4.45403	4.1744	3.91145	3.66442
12937	0.6381	0.6234	0.1373	33.9959	1.86311	4.64411	6.46276	7.59119	8.22774	8.51672	8.56294	8.44241	8.21	7.90525	7.55647	7.18377	6.80134	6.41907	6.04368	5.67967	5.32992	4.99612	4.67916	4.37934	4.09657	3.83047	3.58051	3.34601	3.12625
12938	0.6579	0.6134	0.1429	32.7959	1.96027	4.89016	6.80844	7.99871	8.66851	8.96952	9.01238	8.8776	8.62357	8.29244	7.91454	7.51149	7.09854	6.68632	6.28212	5.89077	5.51535	5.15769	4.81871	4.49869	4.1975	3.9147	3.64964	3.40157	3.16966
12939	0.7539	0.6034	0.1485	31.5959	2.29479	5.72924	7.98069	9.37788	10.1625	10.5118	10.5557	10.3892	10.0812	9.68184	9.22719	8.74303	8.24765	7.75379	7.27017	6.80261	6.35478	5.92885	5.5259	5.14623	4.78962	4.45549	4.14303	3.85127	3.57916
12940	0.8499	0.5934	0.1541	30.3959	2.64592	6.61126	9.21414	10.8299	11.7356	12.1354	12.1795	11.9779	11.6112	11.1378	10.6	10.0281	9.44358	8.86158	8.29237	7.74279	7.21718	6.71809	6.24673	5.80344	5.38791	4.99938	4.63683	4.29907	3.98479
12941	0.9459	0.5834	0.1597	29.1959	3.01572	7.54142	10.5162	12.3636	13.3977	13.8506	13.8941	13.6543	13.2238	12.6701	12.0423	11.3754	10.6946	10.0175	9.35595	8.71805	8.10884	7.53123	6.98664	6.4754	5.99708	5.55075	5.13516	4.74883	4.39018
12942	0.9581	0.5734	0.1653	27.9959	3.13256	7.84011	10.9389	12.8644	13.9409	14.4093	14.4482	14.1893	13.7298	13.1408	12.4738	11.7661	11.0444	10.3271	9.62714	8.95298	8.30998	7.70124	7.12821	6.59119	6.08968	5.62264	5.18865	4.78608	4.4132
12943	0.8621	0.5634	0.1709	26.7959	2.89505	7.25177	10.1239	11.9099	12.9076	13.3391	13.3699	13.1224	12.687	12.1304	11.5009	10.8336	10.1536	9.47833	8.82001	8.18664	7.5833	7.01289	6.47676	5.97515	5.50754	5.07289	4.6698	4.29669	3.95184
12944	0.7661	0.5534	0.1765	25.5959	2.64685	6.6357	9.2694	10.9085	11.8238	12.2177	12.2418	12.0085	11.6014	11.0819	10.495	9.87324	9.24003	8.61177	7.99978	7.41159	6.85192	6.32348	5.82751	5.36421	4.93305	4.53301	4.16273	3.82068	3.50521
12945	0.6701	0.5434	0.1821	24.3959	2.3864	5.9879	8.3697	9.85356	10.682	11.0371	11.0557	10.8398	10.465	9.98766	9.44871	8.87809	8.29725	7.72133	7.16075	6.62246	6.11081	5.6283	5.17605	4.75422	4.36229	3.99928	3.6639	3.3547	3.0701
12946	0.6259	0.5334	0.1877	23.1959	2.30236	5.78207	8.08719	9.52493	10.3277	10.6709	10.6865	10.4732	10.1049	9.63612	9.10719	8.54739	7.9778	7.41333	6.86427	6.33746	5.83723	5.366	4.9249	4.51404	4.13289	3.78044	3.45541	3.1563	2.88155
12947	0.7219	0.5234	0.1933	21.9959	2.74931	6.91059	9.67201	11.3966	12.36	12.7711	12.7875	12.5277	12.0804	11.5115	10.8698	10.1908	9.50006	8.81585	8.1507	7.51298	6.90795	6.33859	5.80626	5.31108	4.85237	4.42888	4.03898	3.68083	3.35246
12948	0.8179	0.5134	0.1989	20.7959	3.2334	8.13464	11.393	13.4308	14.5702	15.0559	15.0734	14.7627	14.2286	13.5496	12.7837	11.9732	11.149	10.3328	9.53976	8.77985	8.05946	7.38219	6.74964	6.16196	5.6183	5.11713	4.65645	4.23402	3.84741
12949	0.9139	0.5034	0.2045	20.4041	3.61247	9.09649	12.749	15.0371	16.3178	16.8639	16.8824	16.5303	15.9256	15.1568	14.2893	13.3713	12.4378	11.5135	10.6158	9.756	8.94153	8.17645	7.4626	6.80014	6.18807	5.62462	5.10747	4.63402	4.20147
12950	0.9901	0.5066	0.2101	21.6041	3.71568	9.33555	13.0546	15.3622	16.6321	17.1484	17.1265	16.7291	16.078	15.2643	14.3551	13.3993	12.4324	11.4793	10.5571	9.6771	8.84617	8.0681	7.34433	6.67466	6.05774	5.49144	4.97316	4.5	4.06893
12951	0.8941	0.5166	0.2157	22.8041	3.23529	8.0974	11.2803	13.2248	14.2654	14.6549	14.5839	14.1953	13.5954	12.8631	12.0559	11.2157	10.372	9.54562	8.75044	7.99542	7.28582	6.62421	6.0113	5.4464	4.92794	4.45376	4.02131	3.62786	3.27061
12952	0.7981	0.5266	0.2213	24.0041	2.79123	6.95916	9.65801	11.2807	12.1235	12.4095	12.3053	11.9352	11.3912	10.7407	10.0327	9.30235	8.57428	7.86545	7.18704	6.54602	5.94626	5.38944	4.87565	4.40394	3.97261	3.57952	3.22227	2.89835	2.60521
12953	0.7021	0.5366	0.2269	25.2041	2.37836	5.90704	8.16686	9.50345	10.176	10.3784	10.2545	9.91121	9.42669	8.858	8.24622	7.62045	7.00093	6.4013	5.83039	5.29351	4.79339	4.331	3.90603	3.51734	3.16322	2.84165	2.5504	2.2872	2.0498
12954	0.6061	0.5466	0.2325	26.4041	1.9925	4.92971	6.78988	7.8717	8.39789	8.53391	8.40208	8.09228	7.67005	7.18275	6.66417	6.138	5.62052	5.12248	4.65069	4.20906	3.79946	3.42229	3.077	2.76235	2.47673	2.21826	1.98496	1.77484	1.58594
12955	0.6899	0.5566	0.2381	27.6041	2.20479	5.43403	7.45624	8.61206	9.15407	9.26876	9.09313	8.72716	8.24324	7.69324	7.11383	6.53044	5.96029	5.41457	4.90017	4.42083	3.97813	3.57213	3.20186	2.8657	2.56163	2.28742	2.04076	1.81934	1.62091
12956	0.7859	0.5666	0.2437	28.8041	2.44544	6.00404	8.20727	9.44427	10.0019	10.0907	9.86434	9.4342	8.88035	8.25967	7.61198	6.96463	6.33581	5.73715	5.17555	4.65455	4.17537	3.73765	3.33996	2.98022	2.65598	2.36458	2.10333	1.86958	1.66078
12957	0.8819	0.5766	0.2493	30.0041	2.6757	6.54419	8.91187	10.217	10.7806	10.8372	10.5565	10.0609	9.43765	8.74823	8.03525	7.32762	6.6443	5.99712	5.39286	4.83472	4.32349	3.8583	3.43724	3.05773	2.71686	2.41156	2.13876	1.89547	1.67885
12958	0.9779	0.5866	0.2549	31.2041	2.89671	7.05759	9.57475	10.9362	11.4973	11.516	11.178	10.6161	9.92422	9.16809	8.39278	7.62845	6.89458	6.20303	5.5603	4.96918	4.42993	3.94112	3.50032	3.10443	2.75007	2.43377	2.15207	1.90165	1.67939
12959	0.9261	0.5966	0.2605	32.4041	2.6815	6.50822	8.79614	10.0096	10.4848	10.4641	10.121	9.57871	8.92372	8.21594	7.49606	6.79098	6.11775	5.48648	4.90241	4.36751	3.88147	3.44258	3.04822	2.69531	2.3805	2.10044	1.85183	1.63155	1.43665
12960	0.8301	0.6066	0.2661	33.6041	2.35198	5.68658	7.6567	8.68061	9.05954	9.0092	8.68303	8.18919	7.60307	6.97641	6.34396	5.72839	5.14378	4.59825	4.09575	3.63745	3.22265	2.8495	2.51542	2.21749	1.95264	1.7178	1.51002	1.32649	1.16463
12961	0.7341	0.6166	0.2717	34.8041	2.03741	4.90714	6.58233	7.43492	7.73118	7.66064	7.35723	6.91471	6.39785	5.85074	5.30265	4.77243	4.27153	3.80631	3.37966	2.99212	2.64272	2.32957	2.05022	1.80195	1.582	1.38761	1.21618	1.06524	0.932528
12962	0.6381	0.6266	0.2773	36.0041	1.73633	4.16599	5.56712	6.26491	6.49081	6.40855	6.13304	5.74414	5.29662	4.82738	4.36066	3.9118	3.48993	3.09993	2.74379	2.4216	2.13223	1.87384	1.64415	1.44072	1.26109	1.10286	0.963767	0.841686	0.734685
12963	0.6579	0.6366	0.2829	37.2041	1.7567	4.19873	5.58974	6.26709	6.46945	6.36458	6.06951	5.66494	5.20576	4.72862	4.25731	3.80663	3.38516	2.99731	2.64462	2.32682	2.04248	1.7895	1.5654	1.36761	1.19354	1.04071	0.906779	0.789605	0.687224
12964	0.7539	0.6466	0.2885	38.4041	1.97693	4.70701	6.24283	6.97343	7.1724	7.03092	6.68138	6.21445	5.6913	5.15233	4.62347	4.12055	3.65255	3.22379	2.83554	2.48706	2.17644	1.90106	1.65799	1.44417	1.25661	1.09247	0.949094	0.824044	0.715118
12965	0.8499	0.6566	0.2941	39.6041	2.19031	5.19509	6.86426	7.63923	7.82866	7.64682	7.24113	6.71181	6.12589	5.52721	4.9435	4.39144	3.88018	3.41386	2.99331	2.61732	2.28342	1.98845	1.72898	1.50151	1.30264	1.12916	0.978096	0.846753	0.732698
12966	0.9459	0.6666	0.2997	40.8041	2.3974	5.66452	7.45637	8.26753	8.44178	8.21627	7.75308	7.16155	6.51418	5.85791	5.22203	4.62382	4.07242	3.57167	3.1219	2.72132	2.36689	2.0549	1.7814	1.54243	1.33418	1.1531	0.995913	0.859674	0.741726
12967	0.9581	0.6766	0.2947	42.0041	2.3929	5.64817	7.42901	8.23263	8.40335	8.17794	7.71766	7.13095	6.48953	5.83967	5.21017	4.61797	4.07199	3.57592	3.13007	2.73266	2.38067	2.07048	1.7982	1.55995	1.35202	1.17091	1.01343	0.876683	0.758066
12968	0.8621	0.6866	0.2891	43.2041	2.12317	5.00726	6.5821	7.29156	7.44197	7.24327	6.83801	6.32177	5.7576	5.18606	4.63236	4.11125	3.63054	3.19342	2.80017	2.44923	2.13798	1.86328	1.62176	1.41006	1.22494	1.06338	0.922608	0.800099	0.693595
12969	0.7661	0.6966	0.2835	44.4041	1.86153	4.38653	5.76283	6.38194	6.51314	6.34034	5.98803	5.53946	5.04934	4.55282	4.07169	3.61868	3.20051	2.81993	2.47718	2.17093	1.89893	1.65849	1.44674	1.26078	1.09786	0.955375	0.830956	0.722438	0.627879
12970	0.6701	0.7066	0.2779	45.6041	1.60735	3.78444	4.96906	5.5013	5.61422	5.46646	5.16508	4.78143	4.3623	3.93768	3.52609	3.13835	2.78017	2.45388	2.1597	1.89649	1.66237	1.45508	1.27219	1.11128	0.970017	0.846215	0.737867	0.643149	0.56042
12971	0.6259	0.7166	0.2723	46.8041	1.48277	3.48828	4.57775	5.06675	5.17078	5.03602	4.7608	4.41045	4.02772	3.6399	3.26384	2.90937	2.58166	2.28283	2.01307	1.77138	1.55607	1.3651	1.19631	1.0475	0.916593	0.801616	0.700764	0.612393	0.535021
12972	0.7219	0.7266	0.2667	48.0041	1.68985	3.97223	5.21015	5.76537	5.884	5.73243	5.42219	5.02718	4.59562	4.15821	3.73389	3.33366	2.96332	2.62525	2.31967	2.0455	1.80085	1.58348	1.39098	1.22093	1.07102	0.939052	0.823032	0.721127	0.631686
12973	0.8179	0.7366	0.2611	49.2041	1.89262	4.44532	5.82778	6.4475	6.5807	6.41345	6.07006	5.63267	5.15468	4.67007	4.19971	3.75574	3.34453	2.96872	2.62858	2.32292	2.04973	1.80655	1.59077	1.39976	1.23099	1.08209	0.950876	0.835344	0.733691
12974	0.9139	0.7466	0.2555	50.4041	2.09137	4.90829	6.43165	7.11436	7.2622	7.08044	6.70578	6.22823	5.70618	5.17669	4.66245	4.17668	3.72631	3.31421	2.94069	2.60451	2.30351	2.03507	1.79639	1.58466	1.39717	1.23137	1.0849	0.955624	0.841592
12975	0.9901	0.7566	0.2499	51.6041	2.24156	5.25668	6.88503	7.61476	7.77419	7.58296	7.18681	6.68142	6.12869	5.56779	5.0227	4.50734	4.02902	3.59078	3.19299	2.83437	2.5127	2.22527	1.96917	1.74149	1.53942	1.3603	1.20168	1.06133	0.937212
12976	0.8941	0.7666	0.2443	52.8041	2.00334	4.69445	6.14594	6.79654	6.94017	6.77274	6.4238	5.97812	5.49041	4.99521	4.51361	4.05785	3.63436	3.24584	2.89264	2.57368	2.28705	2.03042	1.80128	1.5971	1.41547	1.25408	1.11081	0.983724	0.871045
12977	0.7981	0.7766	0.2387	54.0041	1.77042	4.14549	5.42499	5.99874	6.12691	5.98226	5.67861	5.29027	4.865	4.4329	4.01234	3.61394	3.24331	2.90281	2.59276	2.31228	2.05975	1.83318	1.63044	1.44938	1.28793	1.14413	1.01615	0.902331	0.801157
12978	0.7021	0.7866	0.2331	55.2041	1.54245	3.60899	4.72102	5.22	5.33294	5.21	4.94977	4.61641	4.25106	3.87955	3.51765	3.17445	2.85477	2.56065	2.2924	2.04929	1.82996	1.63278	1.45594	1.29765	1.15616	1.02982	0.917107	0.816603	0.727028
12979	0.6061	0.7966	0.2275	56.4041	1.31912	3.08418	4.03297	4.45909	4.55694	4.4546	4.23592	3.95524	3.64732	3.33396	3.0284	2.73832	2.46775	2.21844	1.99067	1.78385	1.5969	1.42846	1.27706	1.14122	1.01951	0.910551	0.813094	0.725969	0.648115
12980	0.6899	0.8066	0.2219	57.6041	1.48793	3.47634	4.54415	5.02426	5.13623	5.02417	4.78205	4.4706	4.12855	3.78013	3.44004	3.11678	2.81486	2.53622	2.28121	2.04922	1.83908	1.64932	1.47837	1.32463	1.18653	1.0626	0.951458	0.85184	0.762584
12981	0.7859	0.8166	0.2163	58.8041	1.68013	3.92258	5.12571	5.66742	5.79588	5.67336	5.40531	5.05964	4.67954	4.29195	3.91323	3.55279	3.21567	2.90403	2.6183	2.35786	2.12144	1.90749	1.7143	1.54012	1.38328	1.24217	1.1153	1.00128	0.89884
12982	0.8819	0.8266	0.2107	59.9959	1.8696	4.36186	5.69791	6.30041	6.44583	6.31421	6.02211	5.64436	5.22842	4.80381	4.38843	3.99259	3.62178	3.27843	2.96306	2.675	2.41297	2.17529	1.96016	1.76574	1.59022	1.43191	1.28918	1.16058	1.04473
12983	0.9779	0.8366	0.2051	58.7959	2.13995	4.98913	6.51536	7.20489	7.37443	7.22944	6.90244	6.47822	6.01039	5.53225	5.0639	4.61697	4.19767	3.80874	3.45081	3.12322	2.82457	2.55306	2.30671	2.08353	1.88153	1.69886	1.53374	1.38456	1.24982
12984	0.9261	0.8466	0.1995	57.5959	2.09251	4.87517	6.36475	7.0391	7.20816	7.0722	6.7599	6.35331	5.90416	5.4445	4.99367	4.56284	4.15799	3.7818	3.43491	3.11677	2.82609	2.5612	2.32028	2.10147	1.90292	1.72289	1.55974	1.41193	1.27807
12985	0.8301	0.8566	0.1939	56.3959	1.93717	4.51021	5.88674	6.51134	6.67113	6.55088	6.26889	5.90032	5.49242	5.07437	4.6638	4.27085	3.90097	3.55665	3.23853	2.94614	2.67838	2.43381	2.21083	2.00778	1.82307	1.65515	1.50256	1.36394	1.23806
12986	0.7341	0.8666	0.1883	55.1959	1.76994	4.11811	5.37367	5.94481	6.09401	5.98951	5.7386	5.40923	5.04395	4.66902	4.30026	3.94678	3.61349	3.30264	3.01485	2.74977	2.50646	2.28369	2.08008	1.8942	1.72467	1.57013	1.42933	1.30108	1.18429
12987	0.6381	0.8766	0.1827	53.9959	1.59003	3.6971	4.82322	5.33687	5.47397	5.38511	5.16595	4.87687	4.55556	4.22524	3.89984	3.58743	3.29233	3.01658	2.76076	2.5246	2.30733	2.10791	1.92519	1.75796	1.60503	1.46526	1.33757	1.22094	1.11445
12988	0.6579	0.8866	0.1771	52.7959	1.69492	3.93844	5.13703	5.68534	5.83496	5.7458	5.51906	5.21836	4.88335	4.53834	4.19792	3.87054	3.56074	3.27068	3.00101	2.75151	2.52143	2.30975	2.11529	1.93685	1.77324	1.62331	1.48596	1.36018	1.245
12989	0.7539	0.8966	0.1715	51.5959	2.00884	4.66492	6.08348	6.73446	6.91614	6.81732	6.55698	6.20969	5.82174	5.42147	5.02587	4.64474	4.28341	3.94442	3.62859	3.33571	3.06498	2.81528	2.58531	2.37374	2.17924	2.00052	1.83635	1.6856	1.54717
12990	0.8499	0.9066	0.1659	50.3959	2.34328	5.43814	7.09065	7.85156	8.06884	7.96184	7.66825	7.27404	6.83241	6.37586	5.92382	5.48753	5.07312	4.68352	4.31975	3.98164	3.66834	3.37866	3.11118	2.86446	2.63704	2.42751	2.23451	2.05679	1.89316
12991	0.9459	0.9166	0.1603	49.1959	2.69972	6.26149	8.16302	9.0417	9.29851	9.1851	8.85882	8.41753	7.92162	7.40787	6.89825	6.40548	5.93648	5.49465	5.08119	4.69599	4.33819	4.00652	3.69949	3.41553	3.15308	2.91062	2.68669	2.47991	2.289
12992	0.9581	0.9266	0.1547	47.9959	2.83211	6.56455	8.55703	9.48122	9.75776	9.64949	9.32011	8.87106	8.36471	7.83896	7.31642	6.81018	6.3274	5.87161	5.44411	5.04489	4.67316	4.3277	4.00707	3.70975	3.43421	3.17896	2.94257	2.72369	2.52105
12993	0.8621	0.9366	0.1491	46.7959	2.64061	6.11703	7.97281	8.83703	9.10183	9.0112	8.71646	8.31104	7.8522	7.37464	6.89903	6.43732	5.9961	5.57864	5.1862	4.81884	4.47593	4.15642	3.85911	3.58267	3.3258	3.08719	2.86561	2.65987	2.46886
12994	0.7661	0.9466	0.1435	45.5959	2.43285	5.63244	7.34057	8.13933	8.38998	8.31628	8.05644	7.69546	7.28526	6.85723	6.43004	6.01449	5.61653	5.23917	4.88359	4.54993	4.23769	3.94602	3.67389	3.42019	3.18381	2.96364	2.75861	2.56771	2.39
12995	0.6701	0.9566	0.1379	44.3959	2.20753	5.10784	6.6564	7.38371	7.61746	7.55975	7.33489	7.01901	6.65847	6.28124	5.90389	5.53605	5.18301	4.84748	4.53059	4.23249	3.95283	3.69091	3.4459	3.21686	3.00288	2.80302	2.6164	2.44216	2.2795
12996	0.6259	0.9666	0.1323	43.1959	2.14032	4.94952	6.44977	7.15759	7.3906	7.3438	7.13663	6.84196	6.50401	6.14936	5.79378	5.44639	5.11224	4.79393	4.49257	4.2084	3.94111	3.69013	3.45473	3.23408	3.02737	2.83378	2.65251	2.48279	2.32391
12997	0.7219	0.9766	0.1267	41.9959	2.56417	5.92638	7.72247	8.57388	8.86095	8.81618	8.58131	8.24252	7.85191	7.44071	7.0274	6.62268	6.23251	5.85998	5.50642	5.17219	4.85702	4.56029	4.28123	4.01896	3.77259	3.54121	3.32396	3.11999	2.92852
12998	0.8179	0.9866	0.1211	40.7959	3.01979	6.9756	9.08956	10.0966	10.4443	10.4053	10.1448	9.76296	9.32015	8.85244	8.38109	7.91845	7.47139	7.04353	6.63647	6.2507	5.88598	5.5417	5.21705	4.91111	4.62291	4.35152	4.09598	3.85541	3.62894
12999	0.9139	0.9966	0.1155	39.5959	3.51005	8.10374	10.5596	11.7355	12.1513	12.1223	11.8386	11.4153	10.9211	10.3972	9.86784	9.34694	8.8424	8.35833	7.89667	7.45803	7.04225	6.64873	6.27665	5.92505	5.59294	5.27932	4.98322	4.70367	4.43978
13000	0.6757	1.0591	0.1041	58.5264	1.85465	4.23939	5.48407	6.06548	6.26402	6.24439	6.10321	5.89702	5.65879	5.40762	5.15444	4.90544	4.66397	4.43173	4.20949	3.99749	3.79562	3.60363	3.42117	3.24783	3.08321	2.9269	2.77848	2.63759	2.50382
13001	0.6797	1.2991	0.0985	57.3264	2.27196	4.95136	6.16986	6.63401	6.71248	6.59739	6.38871	6.13829	5.87286	5.60607	5.34472	5.09208	4.84957	4.61767	4.39636	4.18539	3.98442	3.79303	3.61079	3.43729	3.27212	3.11487	2.96519	2.82269	2.68704
13002	0.6837	1.4609	0.0929	56.1264	2.57704	5.44891	6.64131	7.03337	7.04819	6.8892	6.65402	6.38935	6.11733	5.84834	5.58707	5.33549	5.0943	4.86354	4.64302	4.4324	4.23127	4.03925	3.85593	3.68092	3.51386	3.35437	3.20213	3.05679	2.91805
13003	0.6877	1.2209	0.0873	54.9264	2.27914	5.06297	6.41151	6.98751	7.15063	7.09589	6.92897	6.70696	6.46066	6.20653	5.95329	5.70545	5.46526	5.23373	5.01122	4.79775	4.59313	4.39712	4.20941	4.02967	3.85758	3.69283	3.53512	3.38413	3.2396
13004	0.6917	0.9809	0.0817	53.7264	1.9392	4.53584	5.99187	6.75482	7.09849	7.19038	7.13282	6.98831	6.79493	6.57581	6.34498	6.11084	5.87838	5.65052	5.4289	5.21439	5.00738	4.808	4.61619	4.43181	4.25466	4.0845	3.9211	3.76421	3.61357
13005	0.6957	0.7409	0.0761	52.5264	1.55235	3.83174	5.30244	6.21865	6.75573	7.03462	7.13867	7.12532	7.03409	6.89215	6.71816	6.52486	6.32097	6.1124	5.90313	5.69581	5.49218	5.29336	5.10003	4.91259	4.73123	4.556	4.38688	4.22377	4.06654
13006	0.6997	0.5009	0.0705	51.3264	1.11314	2.90608	4.23114	5.19445	5.8785	6.34745	6.65115	6.82834	6.9091	6.91677	6.86945	6.78119	6.66282	6.52274	6.36742	6.20184	6.02981	5.85427	5.67743	5.50097	5.32615	5.15391	4.98493	4.81968	4.65851
13007	0.7037	0.7391	0.0649	50.1264	1.64411	4.0725	5.65687	6.66098	7.267	7.60074	7.74902	7.77178	7.71034	7.59317	7.43989	7.26396	7.0746	6.87813	6.67884	6.47963	6.28245	6.08856	5.8988	5.71366	5.53344	5.35829	5.18826	5.02333	4.86345
13008	0.7077	0.9791	0.0593	48.9264	2.1815	5.13755	6.83828	7.77288	8.24106	8.42642	8.44143	8.35489	8.20892	8.02922	7.83151	7.6253	7.41638	7.20819	7.00281	6.80141	6.60466	6.4129	6.22629	6.04483	5.86851	5.69723	5.53089	5.36937	5.21255
13009	0.7117	1.2191	0.0537	47.7264	2.72304	6.11203	7.83156	8.64683	8.97372	9.0382	8.96303	8.81488	8.6299	8.42766	8.21873	8.00879	7.80086	7.5965	7.3965	7.20123	7.01082	6.82528	6.64457	6.4686	6.29726	6.13044	5.96804	5.80994	5.65602
13010	0.7157	1.4591	0.0481	46.5264	3.27026	7.01281	8.688	9.36956	9.57504	9.55392	9.4264	9.25038	9.05369	8.8497	8.64479	8.44195	8.24259	8.04732	7.85638	7.66983	7.48764	7.30974	7.13606	6.96649	6.80095	6.63934	6.48157	6.32755	6.17718
13011	0.7197	1.3009	0.0425	45.3264	3.06862	6.79857	8.63562	9.48723	9.82689	9.9016	9.8402	9.70991	9.54572	9.36587	9.17983	8.9925	8.80639	8.62277	8.44228	8.26519	8.09163	7.92161	7.75511	7.59209	7.43247	7.27621	7.12322	6.97345	6.82683
13012	0.7237	1.0609	0.0369	44.1264	2.66172	6.20193	8.20003	9.29239	9.85339	10.1033	10.1716	10.1345	10.0368	9.9048	9.75404	9.59355	9.42866	9.26247	9.09677	8.93261	8.77058	8.61098	8.454	8.29971	8.14813	7.99927	7.85309	7.70956	7.56864
13013	0.7277	0.8209	0.0313	42.9264	2.19279	5.38537	7.44213	8.7464	9.55244	10.0289	10.2876	10.4028	10.4236	10.3827	10.3018	10.195	10.072	9.93905	9.80025	9.65838	9.51524	9.37202	9.2295	9.08817	8.94837	8.8103	8.67407	8.53976	8.40741
